TeamId,TeamName,SubmissionDate,Score
10131859,"Hubert Banaszewski","2023-03-28 15:17:22",0.78229
10132100,toobrainless,"2023-03-28 16:32:43",0.78229
10133491,"Juran Shao","2023-03-28 21:33:32",0.78229
9820568,"Tristan Gammad","2023-03-30 01:06:03",0.78229
10133816,"Teja Vemulapalli #2","2023-03-28 23:55:44",0.78229
10111874,yolingyyl,"2023-03-29 00:11:22",0.78229
9633326,"Wai Ming Tai","2023-03-29 02:29:28",0.78229
10134524,"J Nesperos","2023-04-12 02:50:15",0.78229
10134789,"Wyndham Hudson","2023-03-29 05:05:42",0.78229
10134911,307789-ณัชชา,"2023-03-29 05:32:51",0.78229
8362945,TheTester000,"2023-03-29 09:20:43",0.78229
10130372,satokolab,"2023-03-29 11:29:31",0.78229
10114692,thetiffanyg,"2023-03-31 09:18:32",0.78229
2803737,"yuya miyamoto","2023-03-29 15:18:04",0.78229
10099053,"Joaquin Bautista","2023-03-29 15:51:47",0.78229
10140194,"Angelo Victor Lood","2023-04-08 15:34:39",0.78229
10133621,"Victor hugo","2023-04-02 23:59:19",0.78229
10140943,"ani mol","2023-03-30 04:30:41",0.78229
10055227,"Andri Cloud","2023-03-31 11:10:55",0.78229
10045941,"Aaliyah Laurier","2023-03-30 06:34:09",0.78229
10065331,"Vidya rani.ch","2023-04-02 04:13:11",0.78229
10136495,Pratik001,"2023-03-30 11:51:31",0.78229
10142663,"Kailash Chandran","2023-03-30 10:19:32",0.78229
9959254,"Ayaka Shimada","2023-03-31 02:38:13",0.78229
10143711,"Diana Mulugeta Tassew","2023-03-30 14:16:36",0.78229
6348413,"Filly A","2023-04-05 11:57:38",0.78229
10143808,Apofis,"2023-03-30 14:53:27",0.78229
10144205,"Stacey Aston","2023-03-30 15:58:16",0.78229
10139119,"[Deleted] e67bd05c-1d31-42ff-be93-c96b693eb32d","2023-03-30 17:11:03",0.78229
10144975,"Jędrzej Warczyński","2023-03-30 19:23:30",0.78229
10106861,zzzzttrree,"2023-03-31 01:21:35",0.78229
10120848,tmaswang03,"2023-03-31 03:34:08",0.78229
10146769,"Jenelle F","2023-03-31 22:54:07",0.78229
10148020,"Sami Ahmed","2023-03-31 08:01:29",0.78229
10144946,"Roman B Zilber","2023-03-31 15:09:08",0.78229
10119128,"Giacomo ","2023-03-31 17:15:30",0.78229
10150145,"Andrew Staroscik","2023-03-31 15:12:09",0.78229
9641565,"Fedja Sholak","2023-03-31 16:47:29",0.78229
10150614,YINYAOPRO,"2023-03-31 17:39:43",0.78229
10151730,"javon mais","2023-03-31 22:14:07",0.78229
10085846,wakanara,"2023-04-01 07:08:25",0.78229
10152434,"Isaac Martins Fernandes","2023-04-01 03:30:04",0.78229
10152589,"shawn #3","2023-04-11 20:59:07",0.78229
2581906,wepython,"2023-04-01 06:56:48",0.78229
10152551,"William Kau","2023-04-01 06:57:38",0.78229
10152718,YangLinChanTou,"2023-04-01 07:03:25",0.78229
10119085,Priyaanshut,"2023-04-02 10:39:35",0.78229
10109664,"Lukasz Gluck","2023-04-04 11:04:49",0.78229
10154058,"Martín López","2023-04-01 10:03:10",0.78229
10061430,"norihiro shirahata","2023-04-01 10:39:21",0.78229
10154505,"Sdelnikov Aleksandr","2023-04-08 15:44:03",0.78229
10154437,"Tomi Heiskanen","2023-04-02 12:06:27",0.78229
10154640,JJerryJJiang,"2023-04-01 12:52:39",0.78229
10154944,"Joshua Matthew Jara","2023-04-01 14:11:48",0.78229
10155049,蒸批,"2023-04-01 14:56:21",0.78229
10155050,Akisha,"2023-04-08 15:51:13",0.78229
9914608,"Chris De","2023-04-10 16:31:04",0.78229
10155927,"Jonas Kreutz","2023-04-01 18:53:06",0.78229
10123920,ShinjiKumagai,"2023-04-03 07:56:48",0.78229
10158348,GHRen,"2023-04-02 11:02:15",0.78229
2433472,"I'm sorry","2023-04-02 12:42:22",0.78229
10141254,eddKANG,"2023-04-06 14:45:55",0.78229
10159345,Szymanek555,"2023-04-04 13:50:59",0.78229
10159812,"Toni Beltrán","2023-04-02 17:41:46",0.78229
6735194,CarolineJH,"2023-04-02 18:14:18",0.78229
10160347,aaqib_642,"2023-04-02 20:29:07",0.78229
656384,xingxinghanzi,"2023-04-03 05:39:47",0.78229
10101062,"Till Handrich","2023-04-05 08:58:48",0.78229
10125555,karthik_reddy_1234,"2023-04-07 07:47:01",0.78229
10162730,lw4002,"2023-04-03 08:51:33",0.78229
10121333,"RF Kevin","2023-04-05 08:28:01",0.78229
5419483,"Yves Lacroix","2023-04-03 14:44:42",0.78229
10165175,"Andrew Collinsu797","2023-04-03 17:13:16",0.78229
10055247,"HussainBee Shaik","2023-04-03 17:41:46",0.78229
8287692,"Phani Melam","2023-04-04 03:16:16",0.78229
1613086,fivcan,"2023-04-04 09:37:16",0.78229
10169700,"Rahul Tushar Nene","2023-04-04 11:04:33",0.78229
10169867,Samh0ng,"2023-04-04 11:40:00",0.78229
10164950,"Serdar OZTURK","2023-04-05 10:10:25",0.78229
10169939,"Fatbardh Smajli","2023-04-05 13:34:09",0.78229
10159546,"Akbar Maulana Ridho","2023-04-04 14:09:15",0.78229
10171548,"Efe Kandemirli","2023-04-04 16:36:08",0.78229
10171549,Barisko,"2023-04-04 16:36:11",0.78229
10172371,"Yīnuò Li","2023-04-04 19:48:36",0.78229
10169423,"Partha Thakuria","2023-04-04 22:49:51",0.78229
10173065,"jesse doka","2023-04-04 23:30:03",0.78229
10173752,"Shahryar Valizadeh","2023-04-05 03:48:04",0.78229
10174130,"Shreenivas Rangarajan","2023-04-05 05:21:04",0.78229
10172522,"Emanuel Buttaci","2023-04-05 10:16:33",0.78229
10175029,a45320614,"2023-04-05 08:55:16",0.78229
10130599,"Prakash Gautam","2023-04-05 11:47:08",0.78229
10176594,"Siddarameshwar Swamy","2023-04-10 14:20:34",0.78229
10170557,Elena_Kuticsheva,"2023-04-05 14:39:58",0.78229
10050906,akkkkka123,"2023-04-05 16:23:05",0.78229
10176914,"VUYYURU JYOTHIKA","2023-04-05 15:40:48",0.78229
4209682,canony321,"2023-04-06 12:48:59",0.78229
10177300,"Leo Arnoult De Almeida","2023-04-05 17:04:12",0.78229
10166172,"Pedro Tejon","2023-04-11 02:55:54",0.78229
10178369,"John Eddison","2023-04-05 22:05:38",0.78229
10178406,"Dicky Adi Naufal","2023-04-05 22:24:14",0.78229
10173092,"Pelin Keskin","2023-04-05 23:22:30",0.78229
10180421,"Safak Atakan Celik","2023-04-06 08:41:11",0.78229
8866477,"Ahmet Talha Bektas","2023-04-06 10:31:20",0.78229
10183909,"Abdellah Berni","2023-04-07 00:23:47",0.78229
1643402,Service,"2023-04-07 05:07:39",0.78229
10185770,bofh,"2023-04-07 17:19:48",0.78229
10181326,"Agam Arora #2","2023-04-07 09:34:42",0.78229
10185628,"Chris Boettner","2023-04-07 11:46:53",0.78229
10165299,"Dóra Szabados","2023-04-07 12:34:38",0.78229
10188381,"Shlok Sarda","2023-04-07 17:25:24",0.78229
10189475,Bharathchandra_011,"2023-04-07 23:24:52",0.78229
10189555,"Laura Hu","2023-04-08 00:22:52",0.78229
9838713,Kalman001,"2023-04-08 09:56:55",0.78229
10190879,yifanfeng,"2023-04-10 15:18:31",0.78229
10191395,"Jamie Weston","2023-04-09 09:12:13",0.78229
10180046,AppliedMLHero,"2023-04-08 12:19:35",0.78229
10192056,"Anish Deshpande 27","2023-04-10 12:45:11",0.78229
10063384,"Rubén López","2023-04-09 16:18:48",0.78229
10193184,"SAYEED HOSSAIN","2023-04-09 16:44:09",0.78229
10193586,"Nikita Uglanitsa","2023-04-08 20:33:49",0.78229
9998216,baculus,"2023-04-09 01:52:16",0.78229
7788008,"Zhenyuan Zhang","2023-04-09 02:38:51",0.78229
10194401,"Qi Guohao","2023-04-09 04:13:22",0.78229
10194040,"Quantum Bunny","2023-04-10 04:03:17",0.78229
9185854,pingcai,"2023-04-09 03:32:44",0.78229
10174908,"Yang Mingxi","2023-04-10 12:21:21",0.78229
10195377,Damodar999,"2023-04-09 08:59:25",0.78229
10195851,coachhknu,"2023-04-09 11:24:01",0.78229
10194840,"ZAHRA EL HATIME","2023-04-09 15:49:39",0.78229
7100763,JYP1129008,"2023-04-09 14:20:12",0.78229
10057284,VL_Russell,"2023-04-11 08:43:31",0.78229
10197335," Raju630133","2023-04-09 17:36:20",0.78229
10056233,"Tomas Vazquez","2023-04-09 18:32:23",0.78229
10188952,"Madhumitha Venkataraman","2023-04-12 00:43:57",0.78229
6908732,"Nathan Anderson","2023-04-11 02:54:53",0.78229
10199076,"JC Pretorius","2023-04-10 03:34:09",0.78229
10199363,Sirhc47,"2023-04-11 02:14:49",0.78229
4569359,"Andrey Lisenok","2023-04-10 05:41:31",0.78229
10152549,"sucheng chen","2023-04-10 07:39:56",0.78229
4909686,"Chomba Waihenya","2023-04-12 05:46:23",0.78229
10169139,"Alexey Shmelev","2023-04-11 13:54:06",0.78229
10058560,RyuCYs,"2023-04-10 13:01:32",0.78229
10201206,"Carlos Hideo Yamaguchi","2023-04-10 13:46:18",0.78229
10194637,"李松曄 LI,SONG-YE F74112205","2023-04-10 13:20:23",0.78229
10201156,"Jerome Thomas Lizares","2023-04-11 07:38:37",0.78229
3284757,hawking,"2023-04-11 15:53:07",0.78229
10202729,Sgnimm,"2023-04-10 17:44:17",0.78229
10204603,Biberr,"2023-04-11 02:04:34",0.78229
5555007,natangl,"2023-04-11 07:10:05",0.78229
10205704,"Kirti Lakhdhariya","2023-04-11 07:06:53",0.78229
5533325,shimsen,"2023-04-11 07:29:52",0.78229
10195787,"Abhishek Vatsa","2023-04-11 07:50:18",0.78229
1423772,"Grant Beske","2023-04-11 08:40:14",0.78229
10205941,TEsTwer1255,"2023-04-11 09:17:04",0.78229
10113785,"Sohangkumar Patel","2023-04-11 10:05:51",0.78229
8894142,"Yu Fang 0429","2023-04-11 10:14:23",0.78229
5196279,"Abdulrahman Ahajj","2023-04-11 11:17:41",0.78229
10208290,"Youssef Mohamady","2023-04-11 22:42:13",0.78229
9193059,Vector-Dark,"2023-04-11 14:25:35",0.78229
10208710,"SHUO LIU","2023-04-11 15:50:01",0.78229
10208779,"Raynan Wuyep","2023-04-11 15:56:13",0.78229
448344,LahiruKarunaratne,"2023-04-12 02:43:33",0.78229
10201799,"Guanran Pei","2023-04-11 18:39:16",0.78229
10210145,"BE-A-03-RAUNAK ALI","2023-04-11 21:22:24",0.78229
10188832,"Andrew Doner","2023-04-11 23:38:44",0.78229
10210445,"Lauren Khoury","2023-04-11 23:50:48",0.78229
10184618,morris0411,"2023-04-12 01:43:20",0.78229
10211624,MillaYang,"2023-04-12 06:09:44",0.78229
9870948,Minstar3,"2023-02-11 12:43:57",0.77990
5982307,dk-0105,"2023-02-11 06:19:25",0.77990
8519179,"desh Hao","2023-02-11 08:31:00",0.77990
9871465,cjtsai_06,"2023-02-11 08:43:26",0.77990
9826978,Yuto.Mo,"2023-02-11 10:29:35",0.77990
9867590,"Yusuke Onoda #2","2023-02-15 23:04:18",0.77990
9872129,LP1973,"2023-02-11 17:10:38",0.77990
6145746,"Rita Bota","2023-02-12 17:46:52",0.77990
9602181,DATANERDZ!,"2023-02-12 15:38:13",0.77990
9873481,"Jeffrey Breuer","2023-02-11 20:09:27",0.77990
6103547,"Antonio D'Aquilio","2023-02-11 20:38:08",0.77990
9873631,"Nikhil Goduguluri","2023-02-11 21:19:05",0.77990
9856166,"OMID BAGHCHEH SARAEI","2023-02-17 21:40:00",0.77990
8682385,"The Devastator","2023-04-11 08:16:30",0.77990
8175643,"young #6","2023-02-12 05:18:03",0.77990
9874735,gggggjkj,"2023-02-12 06:21:27",0.77990
6182419,"Konstantin Phd","2023-02-12 12:38:21",0.77990
9876785,"Derek Zhu #2","2023-02-14 04:38:45",0.77990
9876886,"ee exia","2023-02-12 17:48:45",0.77990
9084468,"Marcin Sztramski","2023-02-12 19:42:32",0.77990
9877772,"Olivier Ruineau","2023-02-13 00:00:42",0.77990
9408466,"Nils Kle","2023-02-12 23:49:56",0.77990
9815625,"Lauren Zanetti","2023-02-22 23:03:55",0.77990
9870869,"komori object","2023-02-20 05:35:15",0.77990
9878817,YoshidaYuta,"2023-02-13 07:56:02",0.77990
9880055,"TAISEI NAGANUMA","2023-02-13 10:44:27",0.77990
9874816,"Naoki Nishimoto #2","2023-02-13 12:21:22",0.77990
9527932,"Joon #4","2023-02-15 13:26:54",0.77990
9880173,通りすがりのメイウェザー,"2023-02-13 13:55:56",0.77990
9827028,tky.co.jp,"2023-02-13 14:39:23",0.77990
9881164,#python_kikai,"2023-02-13 14:44:40",0.77990
9147453,JuliusUhlmann,"2023-03-03 08:34:37",0.77990
9833427,"NITHISH KUMAR K.S","2023-02-13 16:25:21",0.77990
9880893,"Hui-Ning, Tu","2023-02-14 03:30:18",0.77990
4329698,Tesla,"2023-02-13 17:20:58",0.77990
9708992,"Steve Rowe #2","2023-02-13 20:00:51",0.77990
9829478,monikaaa9,"2023-02-13 21:16:27",0.77990
9883333,vgrekov,"2023-02-14 00:57:50",0.77990
9883642,"XINGCHEN WANG","2023-02-14 01:01:22",0.77990
9883726,"Guilherme Suzuki","2023-02-14 02:11:49",0.77990
9883958,"mmm aaa1","2023-02-22 07:47:07",0.77990
7205905,"Anirban Banerjee","2023-02-14 14:55:57",0.77990
5119576,Sreejithem,"2023-02-15 12:17:30",0.77990
9288028,Yxandrw,"2023-02-14 15:29:33",0.77990
9885869,"Mạnh Hoàng Hùng","2023-02-15 06:51:14",0.77990
9888038,"Louis I","2023-02-14 16:27:17",0.77990
9880437,"Seyed Hesam Mahmoodi","2023-03-06 12:15:24",0.77990
9829715,"Tatiane de Paula Moraes","2023-02-14 18:14:37",0.77990
9876477,arcadianventure,"2023-02-14 21:50:48",0.77990
2042220,Cayden_dunn,"2023-02-14 19:36:33",0.77990
9690692,"Isabel Parga","2023-02-14 19:37:54",0.77990
9891174,"Dorcas Munoko","2023-02-15 03:35:44",0.77990
3256485,tonyqinkaggle,"2023-02-16 15:38:09",0.77990
9892129,Huangyuanyuanxixixi,"2023-02-15 08:20:33",0.77990
9892821,Aadhafun,"2023-02-15 10:12:28",0.77990
9880520,Giedo18,"2023-02-16 13:48:09",0.77990
9893275,"Zhao Weihao3","2023-02-15 11:53:55",0.77990
9780380,"Mikhail Grishin","2023-02-22 15:09:33",0.77990
9894728,"gülzade evni","2023-02-15 17:02:00",0.77990
9838343,"Trevor Leach","2023-02-15 20:08:24",0.77990
9808401,"Dmitrii Naumov","2023-02-17 20:05:40",0.77990
9762967,MetaMasa,"2023-02-17 05:35:27",0.77990
9896598,"Justin Salazar","2023-02-16 03:34:10",0.77990
8370138,"Yuma Tanimoto","2023-02-16 04:10:33",0.77990
9859524,Yuichiro0826,"2023-02-16 06:43:51",0.77990
9896880,"Elizabeth Tyra Sumual","2023-02-16 07:36:33",0.77990
9669257,堤幸太朗,"2023-02-26 03:10:09",0.77990
9800519,VishalC.,"2023-02-20 18:24:12",0.77990
5484137,"Ana Maria Midori Preda","2023-02-16 16:50:15",0.77990
9899662,"Fernanda Shiba","2023-02-16 18:48:07",0.77990
9767754,"Zhiwei Lin","2023-02-16 19:11:16",0.77990
9858434,YunTaeHyeon,"2023-02-20 06:47:37",0.77990
9887896,stijnMaat,"2023-02-17 09:07:20",0.77990
9126987,"Vadim Yurkov","2023-02-17 20:16:44",0.77990
4839917,"Constantin Maxim","2023-02-17 21:32:06",0.77990
9686241,"Muhannad Ashraf","2023-02-17 17:47:22",0.77990
9906594,ltoropova,"2023-02-17 19:43:24",0.77990
3114146,totolox4200,"2023-02-18 04:02:16",0.77990
9862042,Snehalatha,"2023-02-18 08:39:53",0.77990
9908127,"shweta pardeshi","2023-02-18 05:54:43",0.77990
9908085,"George Westergaard","2023-02-18 05:48:17",0.77990
9903035,Gystre,"2023-02-18 06:11:44",0.77990
9909338,liuchangmark,"2023-02-18 12:19:41",0.77990
9909007,"Pisit Kuensuwan","2023-02-18 13:14:27",0.77990
1495589,bitxzibit3,"2023-03-05 16:17:56",0.77990
9909871,iori,"2023-02-18 14:38:49",0.77990
9898427,cxk521,"2023-02-18 15:07:40",0.77990
9909765,"ธีวสุ บุญคง","2023-02-18 16:00:51",0.77990
9840214,JiaweiWang802,"2023-02-18 15:54:58",0.77990
9910268,"ธีวสุ บุญคง #2","2023-02-18 16:36:50",0.77990
9909174,"Nizar Bu Fakhreeddine","2023-02-27 14:24:56",0.77990
9841856,"Suresh Rajgopal","2023-02-18 23:24:19",0.77990
9911792,KarunTH,"2023-02-19 06:15:14",0.77990
9912039,"Moe Fard","2023-02-19 05:05:15",0.77990
9913609,"Nour Mohamady","2023-02-19 13:36:32",0.77990
8609644,"Serina #2","2023-02-20 05:41:21",0.77990
9802381,FlyHigher,"2023-02-21 07:36:19",0.77990
8528365,"Christian #22","2023-02-19 20:05:34",0.77990
9883698,"Alexis Thomann","2023-02-19 22:50:16",0.77990
9877831,"Hannah L 4","2023-02-19 23:41:24",0.77990
9877111,"Aitor Elordi","2023-02-19 23:14:09",0.77990
9787357,"Morema Moloisi","2023-02-20 01:50:21",0.77990
9892082,hiropote,"2023-02-20 05:09:18",0.77990
5726941,DemianPablo,"2023-02-25 16:38:26",0.77990
9917539,CABO,"2023-02-20 08:32:07",0.77990
9870523,Kanisorn.Hong,"2023-02-20 10:11:45",0.77990
6312914,"Avadhut Sarmalkar","2023-02-20 11:56:12",0.77990
9918578,"Askhat S","2023-02-20 13:58:27",0.77990
9915894,y442974010f,"2023-02-20 16:28:45",0.77990
6733297,"Nobody's Boredom","2023-02-20 16:30:26",0.77990
9920366,"Javier Cuesta","2023-02-20 18:22:49",0.77990
9920959,"Alexandros Tzoumas","2023-02-20 21:51:55",0.77990
8059026,"HAMDA HMIDA","2023-04-06 16:25:36",0.77990
9922738,"Angith P","2023-02-21 05:52:16",0.77990
9891257,"Bapan Debnath","2023-02-24 10:38:08",0.77990
9924691,"Maryam Abdolahzadeh","2023-02-22 09:16:48",0.77990
9907777,"Chalermwong #2","2023-02-22 16:50:22",0.77990
9908912,Pongsapak.s,"2023-02-21 14:38:41",0.77990
9870555,"Jay Boyser","2023-02-21 17:11:03",0.77990
9926020,"Sergio Wong","2023-03-10 18:55:12",0.77990
9900052,"Thibaud Perrin","2023-02-21 18:04:03",0.77990
9920182,HoneyBadger128bit,"2023-02-21 22:35:35",0.77990
9932090,"[Deleted] e8123c00-5ba4-460d-8e93-7411d69d0801","2023-02-22 16:01:59",0.77990
9928053,"Ochieng Rodgers","2023-03-16 02:35:37",0.77990
9850098,"LAWAL HABEEB","2023-02-22 02:09:28",0.77990
1051344,"Masahiro Akada","2023-02-22 04:30:06",0.77990
9929336,"mushi koke","2023-02-22 08:34:57",0.77990
9919163,raghul05,"2023-02-23 09:12:05",0.77990
9925414,"Antonello L.","2023-02-22 12:43:08",0.77990
9930696,"Alberto #14","2023-02-22 10:58:54",0.77990
7674221,"Javier Porcel Marí","2023-02-22 12:00:14",0.77990
9931342,"aya elneanaei","2023-02-22 13:34:07",0.77990
9931648,"Sarina Borisuit","2023-02-22 14:32:44",0.77990
9873524,"Oswaldo Jimenez","2023-02-22 23:00:20",0.77990
9933102,RefraX,"2023-02-22 20:34:42",0.77990
9934009,"Nicolas Bedoya","2023-02-23 02:45:07",0.77990
1147361,"ck zheng","2023-02-23 03:01:17",0.77990
9752085,"Rajashri Khyade","2023-03-06 10:04:34",0.77990
9925093,"Itthisak Pra.","2023-02-23 11:38:29",0.77990
9851992,"Arkadiusz Karos","2023-02-23 15:34:59",0.77990
9925105,"ToLz LegSprinG","2023-02-24 07:02:58",0.77990
9870500,mmaiip,"2023-02-23 16:59:37",0.77990
9938531,"Mohd Anas Khan #2","2023-02-23 17:45:36",0.77990
9932053,"Moritz Treu","2023-02-23 18:37:56",0.77990
9939532,Apascualeir,"2023-02-23 20:14:48",0.77990
9939758,"Hamda Aissaoui","2023-02-23 21:14:57",0.77990
9939918,Amin_Diab,"2023-02-24 13:21:09",0.77990
9939984,"Dominik Priesmann","2023-02-23 22:15:41",0.77990
9941749,"Yiting YAN","2023-02-24 06:50:30",0.77990
9941774,"HU,Yifan","2023-02-24 06:38:31",0.77990
9747413,"Arkadiy Churilov","2023-02-26 13:38:06",0.77990
9943626,"Divyansh Singhal","2023-02-24 13:08:50",0.77990
9943971,"Aline van Pijkeren","2023-02-24 15:05:28",0.77990
9388549,"[Deleted] c0ea5fcd-63ca-4c13-9d6e-bdd7d00aa857","2023-02-24 15:06:16",0.77990
9922498,"Noah Ripstein","2023-03-10 05:52:28",0.77990
9944626,"ZHOU ZHOU 97","2023-02-24 17:20:31",0.77990
9776995,Julian1290,"2023-02-24 17:27:50",0.77990
8888328,"Cristina Méndez Málaga","2023-02-25 19:45:18",0.77990
9944385,"Eliška Opálková","2023-03-04 22:40:39",0.77990
9945327,"Maxime Tschopp","2023-02-24 20:06:28",0.77990
9945186,"Nikita Lurye","2023-02-24 20:32:01",0.77990
9945624,DanielPeshkov,"2023-02-25 14:48:39",0.77990
9945636,hunterbtran,"2023-02-24 23:16:20",0.77990
9946624,"Lukang Jia","2023-02-25 02:46:47",0.77990
9946807,yabtsae,"2023-02-25 03:49:06",0.77990
9947234,mrazhou,"2023-02-25 05:25:02",0.77990
9947072,Jenny998,"2023-02-25 06:43:39",0.77990
9947931,"Evie YAN","2023-02-25 08:16:58",0.77990
9948391,"George LI","2023-02-25 10:06:51",0.77990
9948570,"Artem Sushko","2023-02-25 10:54:08",0.77990
9518777,Mo_Taker,"2023-02-25 13:22:36",0.77990
9950245,2ST4_212011699_Priatmadani,"2023-02-25 17:18:49",0.77990
9950442,"Daniela Franco León","2023-02-25 18:49:49",0.77990
9944651,skoul625,"2023-02-25 21:34:24",0.77990
9104683,"Julián FM","2023-02-25 19:33:05",0.77990
9945856,"Emre Coban (Alumni)","2023-02-25 19:41:32",0.77990
9950867,"Dakota Kosiorek","2023-02-25 20:29:59",0.77990
9945532,"Kelly Chen #3","2023-02-25 22:31:21",0.77990
9925413,"Daniel Li890","2023-02-25 22:46:26",0.77990
9951224,LaurenFPU,"2023-02-25 23:35:41",0.77990
9952663,"Sandeep Pagadala","2023-02-26 08:06:07",0.77990
9952307,"Vivi Dewita Sari","2023-02-28 03:18:59",0.77990
9951999,dev_jb_007,"2023-02-27 07:02:43",0.77990
9953916,"Retno Palupi","2023-02-26 14:01:47",0.77990
9283729,j.riverStone,"2023-02-26 16:36:15",0.77990
9954215,Axaa123,"2023-02-26 15:13:43",0.77990
9954333,"Laeli Amelia","2023-02-26 15:38:46",0.77990
9954349,"[Deleted] 9dbbf7c0-a835-4693-b92d-acc994464683","2023-02-26 15:46:19",0.77990
9925312,"Márton Nagy","2023-02-26 19:29:06",0.77990
8000273,Cyphar007,"2023-02-26 20:11:42",0.77990
9953138,"Joseph Welser","2023-02-27 03:17:09",0.77990
9956106,"Remy F","2023-03-04 07:44:37",0.77990
9956128,"Shirley Han","2023-02-27 01:12:22",0.77990
9956474,"Sam and Corrine Fuller","2023-02-27 02:52:57",0.77990
9916204,"Carolina Solis","2023-02-27 04:26:35",0.77990
9720275,"Lakshay Sharma #2","2023-02-27 07:08:41",0.77990
9958309,"Vaddi Chandan","2023-02-27 10:17:59",0.77990
9411451,"POLANI NETHAJI RAM","2023-02-27 09:56:56",0.77990
9958421,"geethu krishna","2023-02-27 10:17:22",0.77990
9958661,"Nischal Pradyoth","2023-02-27 12:41:15",0.77990
9959233,LeoKinHol,"2023-03-14 07:28:16",0.77990
9959360,stillnotitle,"2023-02-27 13:33:15",0.77990
9959525,2ST1-212011382-Vilentine,"2023-02-27 13:40:50",0.77990
9960030,"Lucas Cavalaro","2023-02-28 20:55:49",0.77990
9960067,"Aswin Rajagopal","2023-02-27 15:44:39",0.77990
9580359,"Vikrant Raste","2023-02-28 06:07:16",0.77990
9955993,"Petros Bougas","2023-02-27 20:30:09",0.77990
9961614,"Adam Szabo-Toke","2023-03-06 17:02:07",0.77990
9940373,"mohammad javad pourkaveh","2023-04-03 14:19:20",0.77990
9962401,H_Dime0528,"2023-04-06 09:52:35",0.77990
1197584,"Игорь Демидов","2023-02-28 11:00:39",0.77990
9959754,"Sahar #3","2023-02-28 11:16:12",0.77990
9937129,"Petr Vagner","2023-02-28 11:46:48",0.77990
9942650,"Fred Leonard","2023-02-28 14:17:47",0.77990
9956363,"Kaitlyn Shum #2","2023-02-28 15:36:27",0.77990
9965139,"yash pandya","2023-03-17 09:33:15",0.77990
9940422,"sai manideeep","2023-03-10 04:20:22",0.77990
9967277,"Khush Soni","2023-03-01 04:35:59",0.77990
9972002,"Mohamed Fathy Mahmoud","2023-03-01 11:33:44",0.77990
9973730,"Saleh Sahloul","2023-03-02 16:39:01",0.77990
9974076,"Antoine Béchu","2023-03-01 18:21:56",0.77990
9974168,Anuj15Shah,"2023-03-01 18:40:34",0.77990
9961610,"Filip Dugandzic","2023-03-01 19:15:16",0.77990
9974352,"Iria Silva","2023-03-01 20:10:13",0.77990
9974483,"Jason Schuler","2023-03-02 01:25:53",0.77990
9962548,"Courtney Radcliffe","2023-03-02 02:00:33",0.77990
9670374,강명지k,"2023-03-02 02:18:32",0.77990
7779031,ra121e,"2023-03-02 03:45:54",0.77990
875304,TARASANKAR,"2023-03-02 09:01:42",0.77990
9659346,JonasLkp,"2023-03-02 12:33:37",0.77990
9978243,kisslisa,"2023-03-02 12:45:08",0.77990
8754080,"Wanderer Stranger","2023-03-08 21:11:33",0.77990
715585,"Naruhiko Nakanishi","2023-04-11 01:13:02",0.77990
9978152,"Alex Musiat","2023-03-17 16:21:58",0.77990
9982743,mico,"2023-03-03 07:45:31",0.77990
9978217,"juanmi gomez","2023-03-06 12:22:12",0.77990
9983881,vieaym,"2023-03-03 11:48:06",0.77990
9974356,"Aleix Blanch","2023-03-03 14:59:16",0.77990
9985254,"KANCHARLA NAVEENKUMAR 20BPS1137","2023-03-03 16:59:49",0.77990
9945337,"Daniel Florez #2","2023-03-03 19:12:04",0.77990
9985865,"Fernando Cortes 37","2023-03-03 20:02:02",0.77990
9986029,"Philipp #11","2023-03-04 18:50:23",0.77990
9940283,"Arun Kalyan Madaparthi","2023-03-09 23:48:50",0.77990
9968637,LcsFln,"2023-03-04 11:40:13",0.77990
9986543,"Yasin Kaya","2023-03-04 00:36:45",0.77990
9949175,Minxi-Li,"2023-03-04 05:52:17",0.77990
9839283,"Wolfgang Kalb","2023-03-04 06:58:34",0.77990
9969759,"Fuki Takahashi","2023-03-09 12:57:20",0.77990
9987976,"Sandeep kumar Giri","2023-03-04 09:04:39",0.77990
9990746,IYINXI,"2023-03-05 00:03:34",0.77990
9990878,"Jonathan Harper","2023-03-05 17:03:22",0.77990
9991520,"Shaila Fiona Daniels","2023-03-05 05:40:13",0.77990
9992112,wonghoitin,"2023-03-06 08:01:11",0.77990
9992108,moh02214,"2023-03-13 16:45:36",0.77990
9135842,kaiyun0713121,"2023-03-05 12:34:13",0.77990
9933495,"J Grundy","2023-03-05 12:46:52",0.77990
8873264,"RUPESH MAHANTY","2023-03-05 18:39:38",0.77990
9498498,Mknapp62,"2023-03-05 19:20:37",0.77990
9994674,"Ryan Doc","2023-03-05 21:24:09",0.77990
9955914,"prudhvi gudipati","2023-03-06 01:54:11",0.77990
9960903,karate7800,"2023-03-06 00:19:55",0.77990
9995059,"John Kaelin","2023-03-06 00:20:54",0.77990
9994697,jyk,"2023-03-18 19:46:07",0.77990
9941825,"reona ueda","2023-03-06 05:20:01",0.77990
4462941,"Zili Huang 1997","2023-03-06 08:37:07",0.77990
9997023,Jenish,"2023-03-06 09:23:56",0.77990
9998192,"Udi Gatenio","2023-03-06 13:06:22",0.77990
9998138,"Austin Chao","2023-03-10 02:59:48",0.77990
